can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NJ,00,P,Dem,"$637.81",10/14/2015,"$637.81",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35861,201510149002896676,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NM,00,P,Dem,"$147.05",10/14/2015,"$147.05",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35862,201510149002896677,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NV,00,P,Dem,"$193.79",10/14/2015,"$193.79",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35859,201510149002896675,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NY,00,P,Dem,"$1,428.28",10/14/2015,"$1,428.28",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35863,201510149002896677,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OH,00,P,Dem,"$832.91",10/14/2015,"$832.91",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35866,201510149002896679,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OK,00,P,Dem,"$268.67",10/14/2015,"$268.67",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35867,201510149002896679,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OR,00,P,Dem,"$283.05",10/14/2015,"$283.05",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35868,201510149002896680,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,PA,00,P,Dem,"$939.23",10/14/2015,"$939.23",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35869,201510149002896680,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,RI,00,P,Dem,"$78.26",10/14/2015,"$78.26",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35870,201510149002896681,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,00,P,Dem,"$338.62",10/14/2015,"$338.62",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35871,201510149002896681,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SD,00,P,Dem,"$58.43",10/14/2015,"$58.43",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35872,201510149002896682,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TN,00,P,Dem,"$462.12",10/14/2015,"$462.12",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35873,201510149002896682,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TX,00,P,Dem,"$1,760.88",10/14/2015,"$1,760.88",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35874,201510149002896683,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,UT,00,P,Dem,"$182.25",10/14/2015,"$182.25",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35875,201510149002896683,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VA,00,P,Dem,"$587.44",10/14/2015,"$587.44",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1028371,N,SE.35877,201510149002896684,10/14/2015, ,10/14/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OK,00,P,Dem,"$217.88",12/21/2015,"$217.88",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36241,201512229004412967,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OR,00,P,Dem,"$229.53",12/21/2015,"$229.53",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36242,201512229004412968,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,PA,00,P,Dem,"$761.65",12/21/2015,"$761.65",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36243,201512229004412968,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,RI,00,P,Dem,"$63.47",12/21/2015,"$63.47",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36244,201512229004412969,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,00,P,Dem,"$274.59",12/21/2015,"$274.59",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36245,201512229004412969,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SD,00,P,Dem,"$47.38",12/21/2015,"$47.38",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36246,201512229004412970,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TN,00,P,Dem,"$374.75",12/21/2015,"$374.75",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36247,201512229004412970,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TX,00,P,Dem,"$1,427.96",12/21/2015,"$1,427.96",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36248,201512229004412971,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,UT,00,P,Dem,"$147.80",12/21/2015,"$147.80",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36249,201512229004412971,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VA,00,P,Dem,"$476.37",12/21/2015,"$476.37",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36251,201512229004412972,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VT,00,P,Dem,"$38.18",12/21/2015,"$38.18",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36250,201512229004412972,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WA,00,P,Dem,"$400.47",12/21/2015,"$400.47",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36252,201512229004412973,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WI,00,P,Dem,"$334.64",12/21/2015,"$334.64",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36254,201512229004412974,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WV,00,P,Dem,"$112.21",12/21/2015,"$112.21",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36253,201512229004412973,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,WY,00,P,Dem,"$33.06",12/21/2015,"$33.06",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1037222,N,SE.36255,201512229004412974,12/22/2015, ,12/21/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,IL,00,P,Dem,"$1,935.46",06/16/2015,"$1,935.46",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4339,15971216526,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,IN,00,P,Dem,"$974.41",06/16/2015,"$974.41",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4340,15971216526,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,KS,00,P,Dem,"$425.34",06/16/2015,"$425.34",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4342,15971216527,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,KY,00,P,Dem,"$663.25",06/16/2015,"$663.25",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4343,15971216528,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,LA,00,P,Dem,"$684.69",06/16/2015,"$684.69",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4344,15971216528,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MA,00,P,Dem,"$1,026.55",06/16/2015,"$1,026.55",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4347,15971216530,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MD,00,P,Dem,"$887.72",06/16/2015,"$887.72",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4346,15971216529,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,ME,00,P,Dem,"$209.76",06/16/2015,"$209.76",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4345,15971216529,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MI,00,P,Dem,"$1,501.51",06/16/2015,"$1,501.51",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4348,15971216530,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MN,00,P,Dem,"$805.65",06/16/2015,"$805.65",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4349,15971216531,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MO,00,P,Dem,"$910.88",06/16/2015,"$910.88",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4351,15971216532,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MS,00,P,Dem,"$441.37",06/16/2015,"$441.37",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4350,15971216531,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,MT,00,P,Dem,"$153.68",06/16/2015,"$153.68",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4352,15971216532,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NC,00,P,Dem,"$1,459.61",06/16/2015,"$1,459.61",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4359,15971216536,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,ND,00,P,Dem,"$105.53",06/16/2015,"$105.53",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4360,15971216536,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NE,00,P,Dem,"$273.86",06/16/2015,"$273.86",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4353,15971216533,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NH,00,P,Dem,"$205.65",06/16/2015,"$205.65",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4355,15971216534,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NJ,00,P,Dem,"$1,342.65",06/16/2015,"$1,342.65",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4356,15971216534,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NM,00,P,Dem,"$309.56",06/16/2015,"$309.56",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4357,15971216535,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NV,00,P,Dem,"$407.95",06/16/2015,"$407.95",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4354,15971216533,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NY,00,P,Dem,"$3,006.68",06/16/2015,"$3,006.68",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4358,15971216535,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OH,00,P,Dem,"$1,753.37",06/16/2015,"$1,753.37",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4361,15971216537,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OK,00,P,Dem,"$565.58",06/16/2015,"$565.58",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4362,15971216537,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OR,00,P,Dem,"$595.84",06/16/2015,"$595.84",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4363,15971216538,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,PA,00,P,Dem,"$1,977.17",06/16/2015,"$1,977.17",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4364,15971216538,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,RI,00,P,Dem,"$164.76",06/16/2015,"$164.76",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4365,15971216539,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SC,00,P,Dem,"$712.82",06/16/2015,"$712.82",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4366,15971216539,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,SD,00,P,Dem,"$122.99",06/16/2015,"$122.99",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4367,15971216540,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TN,00,P,Dem,"$972.81",06/16/2015,"$972.81",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4368,15971216540,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,TX,00,P,Dem,"$3,706.84",06/16/2015,"$3,706.84",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4369,15971216541,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,UT,00,P,Dem,"$383.66",06/16/2015,"$383.66",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4370,15971216541,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VA,00,P,Dem,"$1,236.62",06/16/2015,"$1,236.62",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4372,15971216542,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,VT,00,P,Dem,"$99.12",06/16/2015,"$99.12",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1011008,N,SE.4371,15971216542,06/18/2015, ,06/16/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AK,00,P,Dem,"$47.69",11/25/2015,"$47.69",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36041,201511269004120150,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AL,00,P,Dem,"$328.08",11/25/2015,"$328.08",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36040,201511269004120150,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AR,00,P,Dem,"$198.82",11/25/2015,"$198.82",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36043,201511269004120151,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AZ,00,P,Dem,"$433.56",11/25/2015,"$433.56",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36042,201511269004120151,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CA,00,P,Dem,"$2,536.72",11/25/2015,"$2,536.72",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36044,201511269004120152,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CO,00,P,Dem,"$346.92",11/25/2015,"$346.92",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36045,201511269004120152,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CT,00,P,Dem,"$247.90",11/25/2015,"$247.90",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36046,201511269004120153,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,DC,00,P,Dem,"$45.76",11/25/2015,"$45.76",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36090,201511269004120175,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,DE,00,P,Dem,"$62.70",11/25/2015,"$62.70",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36047,201511269004120153,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,FL,00,P,Dem,"$1,344.50",11/25/2015,"$1,344.50",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36048,201511269004120154,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,GA,00,P,Dem,"$653.84",11/25/2015,"$653.84",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36049,201511269004120154,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,HI,00,P,Dem,"$95.52",11/25/2015,"$95.52",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATEGY INC,1034404,N,SE.36050,201511269004120155,11/26/2015, ,11/25/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AK,00,P,Dem,"$40.49",01/05/2015,"$40.49",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1038236,N,SE.4154,201601069004436503,01/06/2016, ,01/05/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AL,00,P,Dem,"$278.58",01/05/2015,"$278.58",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1038236,N,SE.4153,201601069004436503,01/06/2016, ,01/05/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AR,00,P,Dem,"$168.83",01/05/2015,"$168.83",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1038236,N,SE.4156,201601069004436504,01/06/2016, ,01/05/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,AZ,00,P,Dem,"$368.15",01/05/2015,"$368.15",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1038236,N,SE.4155,201601069004436504,01/06/2016, ,01/05/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CA,00,P,Dem,"$2,153.99",01/05/2015,"$2,153.99",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1038236,N,SE.4157,201601069004436505,01/06/2016, ,01/05/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CO,00,P,Dem,"$294.58",01/05/2015,"$294.58",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1038236,N,SE.4158,201601069004436505,01/06/2016, ,01/05/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CT,00,P,Dem,"$210.50",01/05/2015,"$210.50",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1038236,N,SE.4159,201601069004436506,01/06/2016, ,01/05/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,DE,00,P,Dem,"$53.24",01/05/2015,"$53.24",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1038236,N,SE.4160,201601069004436506,01/06/2016, ,01/05/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,FL,00,P,Dem,"$1,141.65",01/05/2015,"$1,141.65",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1038236,N,SE.4161,201601069004436507,01/06/2016, ,01/05/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NE,00,P,Dem,"$170.94",01/15/2015,"$275.73",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1039837,N,SE.4282,201601149004499745,01/14/2016, ,01/15/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NH,00,P,Dem,"$128.36",01/15/2015,"$207.05",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1039837,N,SE.4284,201601149004499746,01/14/2016, ,01/15/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NJ,00,P,Dem,"$838.05",01/15/2015,"$1,351.79",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1039837,N,SE.4285,201601149004499746,01/14/2016, ,01/15/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NM,00,P,Dem,"$193.22",01/15/2015,"$311.67",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1039837,N,SE.4286,201601149004499747,01/14/2016, ,01/15/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NV,00,P,Dem,"$254.64",01/15/2015,"$410.74",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1039837,N,SE.4283,201601149004499745,01/14/2016, ,01/15/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,NY,00,P,Dem,"$1,876.70",01/15/2015,"$3,027.15",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1039837,N,SE.4287,201601149004499747,01/14/2016, ,01/15/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,OH,00,P,Dem,"$1,094.41",01/15/2015,"$1,765.30",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1039837,N,SE.4291,201601149004499749,01/14/2016, ,01/15/2015
P00003392,"CLINTON, HILLARY RODHAM",C00401786,FREEDOM'S DEFENSE FUND,G,CT,00,P,Dem,"$449.93",01/21/2016,"$449.93",Oppose,VOTER CONTACT MAIL,FORTH RIGHT STRATRGIES INC,1041632,N,SE.4370,201601229004569194,01/22/2016, ,01/21/2016
